device_id,timestamp,temperature_c,battery_pct,humidity_pct,signal_dbm,raw
device_002,2025-10-24T01:59:13.738348,20.37,85.83,18.23,-123.62,sensor glitch
device_001,2025-10-24T02:10:13.738348,18.92,54.43,23.22,-65.93,
device_009,2025-10-24T02:12:13.738348,19.79,37.49,53.69,-49.29,out of range
device_009,2025-10-24T02:14:13.738348,21.25,89.78,62.87,-94.45,manual override
device_008,2025-10-24T02:18:13.738348,25.17,13.37,52.71,-64.42,
unknown_device,2025-10-24T02:22:13.738348,22.34,35.49,70.28,-64.66,
device_006,2025-10-24T02:36:13.738348,32.38,67.83,68.0,-73.18,out of range
unknown_device,2025-10-24T02:42:13.738348,36.65,21.36,66.99,-82.6,sensor glitch
device_008,2025-10-24T02:50:13.738348,18.05,62.09,24.98,-47.98,CRC error
device_009,2025-10-24T02:52:13.738348,21.06,72.95,65.59,-58.7,
device_005,2025-10-24T02:55:13.738348,31.44,17.78,55.13,-126.53,CRC error
device_002,2025-10-24T02:56:13.738348,34.86,0.7,86.04,-105.72,sensor glitch
device_008,2025-10-24T03:08:13.738348,36.47,84.34,57.72,-93.59,manual override
unknown_device,2025-10-24T03:09:13.738348,21.33,11.23,79.64,-32.11,
,2025-10-24T03:18:13.738348,42.88,error,34.86,-100.16,
device_005,2025-10-24T03:30:13.738348,24.24,52.01,65.95,-44.42,
device_004,2025-10-24T03:42:13.738348,39.66,56.99,86.81,-26.84,manual override
unknown_device,2025-10-24T03:46:13.738348,38.22,error,33.42,-102.13,
device_005,2025-10-24T03:53:13.738348,36.01,29.13,65.18,-58.01,CRC error
device_006,2025-10-24T03:57:13.738348,45.1,10.47,32.69,-52.62,manual override
device_009,2025-10-24T04:05:13.738348,20.02,74.43,9.05,-123.93,out of range
,2025-10-24T04:07:13.738348,35.53,N/A,32.47,-84.58,CRC error
device_006,2025-10-24T04:10:13.738348,37.73,67.76,67.72,-81.1,manual override
device_006,2025-10-24T04:14:13.738348,32.02,59.35,82.91,-105.7,out of range
device_004,2025-10-24T04:28:13.738348,46.38,74.59,55.24,,manual override
,2025-10-24T04:41:13.738348,22.71,-3.56,73.75,-121.02,CRC error
device_008,2025-10-24T04:45:13.738348,25.58,49.28,82.71,-100.63,CRC error
device_004,2025-10-24T04:58:13.738348,17.34,86.23,63.22,N/A,out of range
device_001,2025-10-24T05:09:13.738348,34.97,16.04,58.16,-101.94,
device_008,2025-10-24T05:19:13.738348,39.36,67.28,89.05,-109.88,out of range
device_010,2025-10-24T05:23:13.738348,18.07,92.6,78.89,-90.31,
device_002,2025-10-24T05:34:13.738348,39.5,49.43,50.31,unknown,sensor glitch
device_007,2025-10-24T05:35:13.738348,46.69,71.87,70.04,-63.14,manual override
device_008,2025-10-24T05:48:13.738348,36.78,,63.27,-103.06,
,2025-10-24T06:03:13.738348,29.35,,65.19,-71.32,CRC error
unknown_device,2025-10-24T06:16:13.738348,37.13,92.98,23.79,-65.03,manual override
device_004,2025-10-24T06:24:13.738348,33.43,37.64,66.5,-59.19,sensor glitch
,2025-10-24T06:32:13.738348,36.83,92.43,88.28,-69.93,out of range
device_006,2025-10-24T06:41:13.738348,31.07,-1.21,,-116.27,manual override
unknown_device,2025-10-24T06:53:13.738348,37.68,70.18,94.41,-109.02,out of range
device_002,2025-10-24T06:58:13.738348,35.99,74.8,77.33,-100.56,
,2025-10-24T07:09:13.738348,41.29,14.21,100.65,-72.48,
,2025-10-24T07:23:13.738348,40.07,93.42,58.06,-48.15,CRC error
,2025-10-24T07:29:13.738348,21.78,33.87,78.88,-104.16,CRC error
device_007,2025-10-24T07:36:13.738348,40.7,49.94,71.04,-52.45,manual override
device_010,2025-10-24T07:50:13.738348,16.79,error,,-64.59,sensor glitch
device_009,2025-10-24T08:05:13.738348,41.31,53.64,41.62,-82.16,out of range
device_005,2025-10-24T08:06:13.738348,29.86,96.75,29.7,-88.54,
device_003,2025-10-24T08:08:13.738348,30.0,12.58,74.0,-30.23,CRC error
device_006,2025-10-24T08:17:13.738348,33.59,60.21,5.51,-84.61,sensor glitch
device_006,2025-10-24T08:31:13.738348,43.7,84.41,96.05,-52.05,manual override
device_001,,28.16,47.4,78.21,-83.89,sensor glitch
device_009,2025-10-24T08:44:13.738348,35.31,62.86,75.74,-100.7,out of range
,2025-10-24T08:58:13.738348,45.74,37.32,43.92,-63.13,out of range
,2025-10-24T09:01:13.738348,39.28,84.86,87.96,-52.61,CRC error
device_008,2025-10-24T09:08:13.738348,31.33,71.07,7.72,-85.89,CRC error
device_001,2025-10-24T09:23:13.738348,25.12,36.04,55.21,-57.37,sensor glitch
device_007,2025-10-24T09:30:13.738348,31.92,49.06,96.04,-92.25,manual override
device_007,2025-10-24T09:35:13.738348,33.97,30.44,11.58,-94.72,
,2025-10-24T09:44:13.738348,25.28,30.65,86.81,-31.47,sensor glitch
device_009,2025-10-24T09:46:13.738348,27.02,8.84,61.71,,CRC error
device_006,2025-10-24T09:54:13.738348,34.93,34.78,error,-71.59,out of range
device_007,2025-10-24T09:56:13.738348,N/A,7.87,42.58,-31.61,sensor glitch
device_008,2025-10-24T10:10:13.738348,20.37,87.54,97.62,-43.41,
,2025-10-24T10:13:13.738348,13.8,,31.5,-111.38,sensor glitch
device_006,2025-10-24T10:23:13.738348,42.68,5.8,84.56,-110.07,
,2025-10-24T10:35:13.738348,37.86,8.47,81.77,-79.85,sensor glitch
device_009,2025-10-24T10:38:13.738348,36.25,61.06,91.7,-94.26,
device_007,2025-10-24T10:45:13.738348,20.84,67.36,97.05,-91.67,sensor glitch
device_008,2025-10-24T10:59:13.738348,40.52,61.57,83.46,-95.76,
,2025-10-24T11:00:13.738348,16.21,46.4,82.8,-37.68,
,,46.04,84.32,16.24,-111.88,sensor glitch
device_006,2025-10-24T11:17:13.738348,23.79,46.6,65.43,0.51,manual override
device_010,2025-10-24T11:31:13.738348,10.36,62.74,15.04,-28.65,
device_002,2025-10-24T11:43:13.738348,34.34,70.6,8.96,-56.8,sensor glitch
device_003,2025-10-24T11:46:13.738348,36.93,,11.54,-54.34,manual override
device_003,2025-10-24T12:00:13.738348,19.96,90.66,12.77,-43.19,manual override
device_010,2025-10-24T12:05:13.738348,25.33,error,70.91,-46.83,CRC error
device_003,2025-10-24T12:08:13.738348,18.94,unknown,N/A,-114.71,
device_010,2025-10-24T12:18:13.738348,36.65,-8.54,,-114.01,
unknown_device,2025-10-24T12:30:13.738348,37.99,17.95,18.36,-27.6,sensor glitch
device_003,2025-10-21T08:37:13.738348,41.11,-2.09,90.58,-31.91,out of range
,2025-10-21T08:45:13.738348,19.79,91.71,91.36,-34.96,sensor glitch
device_010,2025-10-21T08:46:13.738348,22.61,7.9,39.9,,sensor glitch
device_002,2025-10-21T08:49:13.738348,18.95,69.75,98.33,-92.12,
unknown_device,2025-10-21T08:59:13.738348,18.85,91.68,81.05,-69.5,manual override
device_007,2025-10-21T09:08:13.738348,14.94,39.07,69.2,-91.85,
device_005,2025-10-21T09:17:13.738348,37.58,72.62,68.66,-60.13,CRC error
device_003,2025-10-21T09:32:13.738348,35.45,63.58,94.37,-57.06,CRC error
,2025-10-21T09:43:13.738348,33.38,unknown,error,-96.97,out of range
,2025-10-21T09:53:13.738348,38.05,59.9,19.64,-117.08,out of range
device_002,2025-10-21T09:58:13.738348,32.63,,34.03,-29.17,out of range
device_008,2025-10-21T10:06:13.738348,35.9,70.69,91.05,-56.88,
device_008,2025-10-21T10:17:13.738348,31.05,41.07,62.64,-100.79,
,2025-10-21T10:26:13.738348,37.07,6.5,97.09,-113.98,manual override
device_004,2025-10-21T10:27:13.738348,25.63,32.09,68.04,-118.66,
device_006,2025-10-21T10:35:13.738348,25.89,79.53,67.37,-101.7,out of range
device_008,2025-10-21T10:41:13.738348,40.2,76.63,41.54,-59.77,CRC error
unknown_device,2025-10-21T10:56:13.738348,17.87,49.29,51.74,-98.74,CRC error
device_002,2025-10-21T11:06:13.738348,22.58,79.18,10.89,-14.23,
device_008,2025-10-21T11:20:13.738348,17.41,96.21,92.66,-84.5,out of range
device_005,2025-10-21T11:32:13.738348,40.88,83.33,94.76,-116.82,out of range
device_001,2025-10-21T11:44:13.738348,20.39,12.53,74.29,-69.82,CRC error
,2025-10-21T11:48:13.738348,26.0,86.19,49.26,-108.55,out of range
device_006,2025-10-21T11:57:13.738348,39.52,56.58,27.21,-84.15,
device_009,2025-10-21T12:08:13.738348,35.35,51.37,63.07,-58.42,
device_009,2025-10-21T12:10:13.738348,24.3,69.23,54.23,-68.44,CRC error
device_008,2025-10-21T12:18:13.738348,24.65,7.11,22.01,-39.32,manual override
device_008,2025-10-21T12:29:13.738348,28.25,5.13,69.51,-63.89,CRC error
device_003,2025-10-21T12:41:13.738348,26.7,62.5,20.84,-45.58,manual override
device_008,2025-10-21T12:48:13.738348,16.44,81.18,34.18,-80.64,out of range
device_004,2025-10-21T12:55:13.738348,26.35,21.25,61.37,-89.17,CRC error
device_006,2025-10-21T13:04:13.738348,22.34,50.03,93.85,-51.4,CRC error
device_006,2025-10-21T13:08:13.738348,26.65,56.62,71.83,-55.18,manual override
device_009,2025-10-21T13:13:13.738348,44.39,9.54,19.99,-88.78,CRC error
,2025-10-21T13:18:13.738348,,68.61,58.14,-85.12,
device_001,2025-10-21T13:33:13.738348,25.66,56.97,83.57,-105.81,sensor glitch
device_010,2025-10-21T13:41:13.738348,39.21,65.28,44.94,-111.2,CRC error
device_008,2025-10-21T13:50:13.738348,33.28,37.99,20.23,-50.09,out of range
,2025-10-21T14:03:13.738348,24.86,35.1,93.7,-81.75,CRC error
unknown_device,2025-10-21T14:06:13.738348,13.53,63.03,37.88,-130.21,manual override
device_003,2025-10-21T14:10:13.738348,27.06,97.6,43.12,-49.17,sensor glitch
device_001,2025-10-21T14:23:13.738348,38.58,error,unknown,-107.36,manual override
device_003,2025-10-21T14:35:13.738348,44.38,5.08,76.35,-25.03,CRC error
device_002,2025-10-21T14:50:13.738348,34.28,84.35,10.23,-73.67,
,2025-10-21T14:56:13.738348,29.25,23.87,92.09,error,
device_010,2025-10-21T15:01:13.738348,16.89,11.98,18.08,-112.78,out of range
device_007,2025-10-21T15:12:13.738348,19.48,1.7,41.33,-71.53,CRC error
device_007,2025-10-21T15:16:13.738348,39.43,12.61,52.21,-68.49,CRC error
unknown_device,2025-10-21T15:17:13.738348,22.76,4.32,16.98,-108.56,CRC error
device_010,2025-10-21T15:32:13.738348,22.36,25.87,40.83,-73.69,
device_007,2025-10-21T15:45:13.738348,39.17,95.92,84.18,-109.31,sensor glitch
device_009,2025-10-21T15:56:13.738348,25.36,91.67,75.01,-119.68,out of range
device_007,2025-10-21T16:07:13.738348,41.24,33.82,89.26,-89.71,manual override
device_010,2025-10-21T16:10:13.738348,27.11,27.57,71.05,-91.08,CRC error
device_003,2025-10-21T16:11:13.738348,20.12,9.17,74.54,-69.45,out of range
device_005,2025-13-40,27.64,69.1,21.34,-40.56,out of range
device_003,2025-10-21T16:21:13.738348,,16.45,63.76,-105.23,sensor glitch
device_002,,29.38,26.16,51.51,-115.63,manual override
device_003,2025-10-21T16:47:13.738348,17.37,7.51,27.35,-64.06,
device_004,2025-10-21T16:49:13.738348,21.9,30.53,,-29.67,
,2025-10-21T16:53:13.738348,error,47.18,87.23,-110.23,manual override
device_002,2025-10-21T17:05:13.738348,26.22,41.78,62.48,-99.19,sensor glitch
device_009,2025-10-21T17:20:13.738348,22.33,52.62,51.16,-72.42,sensor glitch
,2025-10-21T17:31:13.738348,35.39,61.37,52.03,-93.25,out of range
device_003,2025-10-21T17:37:13.738348,44.5,15.08,70.79,-52.49,CRC error
unknown_device,2025-10-21T17:48:13.738348,40.94,18.28,50.87,-42.98,CRC error
device_008,2025-10-21T18:02:13.738348,32.94,31.61,93.0,-128.67,manual override
device_001,2025-10-21T18:16:13.738348,29.67,43.13,N/A,-104.42,manual override
unknown_device,2025-10-21T18:26:13.738348,32.3,79.56,58.47,-45.27,
device_001,2025-10-21T18:27:13.738348,23.05,37.14,76.01,-55.4,
,,30.59,0.24,,-28.41,
,2025-10-21T18:49:13.738348,43.43,95.17,42.62,-112.72,CRC error
device_004,2025-10-21T19:03:13.738348,9.74,67.66,75.7,-54.81,CRC error
,2025-10-21T19:10:13.738348,17.21,83.34,86.08,-82.46,sensor glitch
device_006,2025-10-21T19:12:13.738348,44.25,92.88,82.78,-50.22,sensor glitch
device_005,2025-10-21T19:27:13.738348,32.1,82.76,37.05,-68.97,manual override
device_006,2025-10-21T19:41:13.738348,32.65,87.02,45.01,-97.29,CRC error
device_009,2025-10-21T19:47:13.738348,25.44,49.16,18.07,-84.3,out of range
device_002,2025-10-21T20:00:13.738348,28.24,50.91,45.27,-108.07,sensor glitch
,2025-10-21T20:04:13.738348,29.25,37.06,101.49,-71.98,manual override
device_009,2025-10-21T20:12:13.738348,41.57,79.53,19.94,-116.28,manual override
device_010,invalid,38.0,50.42,35.45,-90.28,CRC error
,2025-10-21T20:23:13.738348,41.46,N/A,54.66,-40.49,CRC error
device_003,2025-10-21T20:36:13.738348,23.41,77.75,50.63,-119.62,sensor glitch
,2025-10-21T20:42:13.738348,35.75,55.03,50.6,-90.82,CRC error
,2025-10-21T20:54:13.738348,41.77,88.26,unknown,-87.42,manual override
unknown_device,2025-10-21T21:01:13.738348,32.56,87.85,50.1,-40.14,manual override
device_009,2025-10-21T21:05:13.738348,29.48,13.06,67.91,-87.13,
device_001,,34.59,68.43,72.68,-44.51,
,2025-10-21T21:14:13.738348,33.28,35.63,75.45,-99.34,
device_007,2025-10-21T21:20:13.738348,,81.48,44.77,-88.78,out of range
device_002,2025-10-21T21:22:13.738348,22.56,22.34,26.59,-112.66,
device_003,2025-10-21T21:26:13.738348,45.17,30.11,40.73,-59.12,sensor glitch
device_004,2025-10-21T21:33:13.738348,25.55,70.98,50.31,-12.9,CRC error
unknown_device,2025-10-21T21:38:13.738348,34.72,63.54,13.19,-65.79,out of range
device_002,2025-10-21T21:40:13.738348,29.18,71.8,45.16,-32.26,CRC error
device_004,2025-10-21T21:50:13.738348,29.66,29.18,81.61,-108.26,out of range
device_001,2025-10-21T21:53:13.738348,28.94,81.77,65.06,N/A,sensor glitch
device_010,2025-10-21T22:00:13.738348,19.63,87.34,74.47,-71.26,sensor glitch
device_009,2025-10-21T22:01:13.738348,46.6,53.56,45.57,-99.91,out of range
device_006,2025-10-21T22:02:13.738348,25.53,83.19,14.6,-79.86,manual override
device_004,2025-10-21T22:10:13.738348,16.64,36.11,23.19,-98.8,
device_010,2025-10-21T22:11:13.738348,43.91,58.77,23.93,-20.95,
device_007,2025-10-21T22:15:13.738348,33.09,5.67,22.73,-45.57,out of range
device_005,2025-10-21T22:16:13.738348,34.07,60.71,81.7,-50.7,CRC error
device_002,2025-10-21T22:17:13.738348,17.5,7.51,66.26,-62.46,sensor glitch
device_002,2025-10-21T22:26:13.738348,27.14,46.69,85.63,-42.86,CRC error
,2025-10-21T22:40:13.738348,20.3,unknown,16.01,-95.92,manual override
,2025-10-21T22:50:13.738348,30.45,25.77,19.84,-51.44,manual override
device_009,2025-10-21T23:05:13.738348,37.8,36.65,97.28,-123.65,
unknown_device,2025-10-21T23:07:13.738348,37.74,29.09,15.91,-128.69,out of range
,2025-10-21T23:18:13.738348,35.71,25.15,86.07,-18.41,
device_007,2025-10-21T23:24:13.738348,38.65,47.24,80.09,-47.42,sensor glitch
,2025-10-21T23:25:13.738348,20.2,91.98,40.28,-69.63,manual override
,2025-10-21T23:26:13.738348,38.31,13.95,62.76,-79.81,sensor glitch
device_008,2025-10-21T23:39:13.738348,36.56,24.82,73.61,-115.35,out of range
device_002,2025-13-40,17.11,50.77,62.83,-47.85,out of range
unknown_device,2025-13-40,25.96,29.42,20.73,-55.88,
device_009,2025-10-21T23:58:13.738348,27.89,48.57,57.56,-11.98,CRC error
device_004,2025-10-22T00:01:13.738348,36.22,27.55,59.82,-45.56,
,2025-10-22T00:13:13.738348,24.17,78.52,55.17,-59.38,sensor glitch
device_006,2025-10-22T00:26:13.738348,15.32,31.45,58.74,-57.99,out of range
device_006,2025-10-22T00:34:13.738348,18.77,93.94,61.96,-55.83,sensor glitch
device_009,2025-10-22T00:49:13.738348,37.06,3.17,25.45,-129.35,manual override
device_010,2025-10-22T01:02:13.738348,15.46,98.31,66.39,-81.2,manual override
device_005,2025-10-22T01:16:13.738348,36.57,66.7,14.29,-85.91,
device_001,2025-10-22T01:26:13.738348,41.98,25.25,41.32,-56.61,out of range
device_004,2025-10-22T01:28:13.738348,15.21,26.02,52.8,-42.2,manual override
device_002,2025-10-22T01:32:13.738348,16.03,20.32,30.38,-105.94,CRC error
device_001,2025-10-22T01:33:13.738348,22.01,56.07,14.69,-81.86,out of range
device_002,2025-10-22T01:43:13.738348,23.41,82.89,22.24,-68.34,manual override
,2025-10-22T01:49:13.738348,38.16,error,46.3,-88.64,sensor glitch
device_002,2025-10-22T01:58:13.738348,25.57,48.48,92.68,-77.53,
,2025-10-22T02:08:13.738348,19.64,36.61,35.61,-81.37,out of range
device_003,2025-10-22T02:19:13.738348,22.69,98.72,83.84,-57.73,out of range
unknown_device,2025-10-22T02:29:13.738348,15.43,45.37,65.16,-134.67,CRC error
device_001,2025-10-22T02:44:13.738348,36.94,21.09,103.69,-109.27,sensor glitch
device_002,2025-10-22T02:58:13.738348,39.85,53.64,45.55,-96.62,out of range
device_004,2025-10-22T02:59:13.738348,31.17,79.62,96.99,-97.49,CRC error
device_007,2025-10-22T03:02:13.738348,45.32,-2.4,38.83,-118.27,manual override
device_007,2025-10-22T03:05:13.738348,33.34,34.39,61.38,-72.36,sensor glitch
device_004,,11.76,66.88,76.26,-99.59,manual override
device_009,2025-10-22T03:22:13.738348,28.66,69.06,83.46,-104.45,sensor glitch
device_002,2025-10-22T03:26:13.738348,29.21,N/A,19.78,-25.36,out of range
device_009,2025-10-22T03:27:13.738348,25.64,93.71,70.62,-102.02,
,2025-10-22T03:31:13.738348,29.85,-0.33,21.78,-114.2,CRC error
device_001,2025-10-22T03:42:13.738348,16.01,35.79,92.23,-102.77,
,2025-10-22T03:55:13.738348,37.93,99.42,81.3,-90.78,manual override
device_010,2025-10-22T03:58:13.738348,30.98,5.87,105.48,-48.48,sensor glitch
device_003,2025-10-22T04:12:13.738348,32.71,13.44,39.19,-105.78,
device_010,2025-10-22T04:18:13.738348,25.11,99.37,57.16,-53.76,CRC error
unknown_device,2025-10-22T04:22:13.738348,47.63,26.82,49.96,-75.89,CRC error
device_004,2025-10-22T04:23:13.738348,31.7,88.28,67.72,-33.29,CRC error
,2025-10-22T04:37:13.738348,26.42,30.24,85.98,-84.74,
device_001,2025-10-22T04:43:13.738348,18.02,66.84,22.4,-63.81,out of range
device_001,2025-10-22T04:46:13.738348,37.33,57.61,54.74,-84.3,sensor glitch
device_001,2025-10-22T04:58:13.738348,32.67,38.68,71.87,-67.95,out of range
device_004,2025-10-22T05:04:13.738348,36.35,79.27,39.93,-81.27,CRC error
,2025-10-22T05:08:13.738348,17.41,57.48,16.94,error,sensor glitch
unknown_device,,24.6,46.61,53.47,-113.99,manual override
device_007,2025-10-22T05:21:13.738348,35.6,107.73,78.44,-103.06,manual override
device_006,2025-10-22T05:22:13.738348,18.19,78.07,37.39,-64.34,CRC error
unknown_device,2025-10-22T05:32:13.738348,21.02,33.09,37.57,-43.65,out of range
device_002,2025-10-22T05:44:13.738348,31.29,88.92,58.78,-85.1,
device_003,2025-10-22T05:54:13.738348,19.94,10.51,24.95,-111.43,sensor glitch
device_010,2025-10-22T06:04:13.738348,41.0,45.85,36.95,-48.12,CRC error
device_001,2025-10-22T06:06:13.738348,23.82,77.21,82.29,-78.08,
device_004,2025-10-22T06:16:13.738348,24.24,43.91,61.46,-104.28,sensor glitch
unknown_device,2025-10-22T06:19:13.738348,14.72,47.36,84.93,,CRC error
device_002,2025-10-22T06:31:13.738348,,67.56,22.14,-57.84,manual override
device_004,2025-10-22T06:37:13.738348,38.48,13.24,37.48,-68.93,sensor glitch
unknown_device,2025-10-22T06:45:13.738348,N/A,-12.37,79.08,-109.39,manual override
unknown_device,2025-10-22T06:56:13.738348,15.56,56.24,99.04,-32.49,sensor glitch
,2025-10-22T06:58:13.738348,35.96,9.64,98.88,-90.53,sensor glitch
unknown_device,2025-10-22T07:05:13.738348,42.52,64.68,16.82,-58.24,sensor glitch
unknown_device,2025-10-22T07:16:13.738348,29.13,9.0,21.61,-60.48,CRC error
,2025-10-22T07:18:13.738348,23.5,103.72,32.67,-97.96,sensor glitch
device_007,2025-10-22T07:30:13.738348,37.73,53.78,39.33,-38.47,out of range
device_008,2025-10-22T07:36:13.738348,29.15,55.14,25.61,,sensor glitch
,2025-10-22T07:42:13.738348,28.6,82.4,40.83,-78.57,out of range
device_008,2025-10-22T07:45:13.738348,19.5,32.17,52.26,-105.73,manual override
,2025-10-22T07:53:13.738348,38.99,1.13,71.92,-63.22,sensor glitch
,2025-10-22T07:54:13.738348,24.52,17.29,48.28,-119.17,out of range
device_004,2025-10-22T07:55:13.738348,13.77,68.63,47.13,-85.72,manual override
device_003,2025-10-22T08:00:13.738348,42.6,33.85,32.37,-103.94,sensor glitch
device_009,2025-10-22T08:07:13.738348,37.54,52.55,75.46,-51.15,
,2025-10-22T08:17:13.738348,38.83,61.14,88.0,-89.52,
device_002,2025-10-22T08:26:13.738348,28.04,49.37,54.13,-81.24,sensor glitch
device_007,2025-10-22T08:40:13.738348,38.17,5.73,70.43,-93.12,CRC error
unknown_device,2025-10-22T08:54:13.738348,43.47,38.76,34.0,-51.11,
device_002,2025-10-22T09:04:13.738348,34.13,47.74,45.15,-58.6,
device_002,2025-10-22T09:05:13.738348,33.93,40.42,28.79,-38.26,
device_003,2025-10-22T09:17:13.738348,32.51,19.13,66.12,-39.08,out of range
device_010,2025-10-22T09:22:13.738348,18.2,3.48,56.96,-57.41,out of range
,2025-10-22T09:25:13.738348,13.72,23.09,96.17,-92.73,CRC error
device_006,2025-10-22T09:32:13.738348,27.28,17.01,33.47,-46.94,sensor glitch
device_003,2025-10-22T09:42:13.738348,45.28,11.01,13.51,-102.8,sensor glitch
device_005,2025-10-22T09:48:13.738348,19.77,16.1,47.33,-37.82,sensor glitch
device_006,2025-10-22T09:53:13.738348,17.72,60.0,54.15,-100.15,manual override
device_005,2025-10-22T10:01:13.738348,30.96,66.59,33.43,-65.44,
device_004,2025-10-22T10:05:13.738348,44.43,unknown,18.22,-81.31,out of range
device_008,2025-10-22T10:17:13.738348,44.7,47.98,75.17,-78.84,CRC error
device_005,2025-10-22T10:27:13.738348,26.57,96.07,95.63,-93.13,manual override
device_010,2025-10-22T10:39:13.738348,39.63,98.92,102.07,-36.84,CRC error
device_002,2025-10-22T10:50:13.738348,18.12,39.09,108.57,-103.12,out of range
device_009,2025-10-22T10:57:13.738348,44.66,55.35,73.43,-103.3,CRC error
